user_phone_id,dim_date_month,nudge_id,m_o_m_fin_health_indicator
971748328240,202010,variant_a,1
971748328240,202011,variant_a,0
971748328240,202012,variant_a,0
971755440188,202001,variant_a,1
971755440188,202002,variant_a,1
971755440188,202003,variant_a,0
971755440188,202004,variant_a,0
971755440188,202005,variant_a,1
971755440188,202006,variant_a,0
971755440188,202007,variant_a,1
971755440188,202008,variant_a,0
971755440188,202009,variant_a,0
971755440188,202010,variant_a,0
971755440188,202011,variant_a,1
971755440188,202012,variant_a,0
971649130944,202001,variant_a,0
971649130944,202002,variant_a,1
971649130944,202003,variant_a,1
971649130944,202004,variant_a,0
971649130944,202005,variant_a,0
971649130944,202006,variant_a,0
971649130944,202007,variant_a,1
971649130944,202008,variant_a,0
971649130944,202009,variant_a,0
971649130944,202010,variant_a,0
971649130944,202011,variant_a,0
971649130944,202012,variant_a,1
971277751638,202001,variant_a,0
971277751638,202002,variant_a,0
971277751638,202003,variant_a,1
971277751638,202004,variant_a,1
971277751638,202005,variant_a,0
971277751638,202006,variant_a,1
971277751638,202007,variant_a,1
971277751638,202008,variant_a,1
971277751638,202009,variant_a,1
971277751638,202010,variant_a,0
971277751638,202011,variant_a,1
971277751638,202012,variant_a,1
971694729455,202001,variant_a,0
971694729455,202002,variant_a,1
971694729455,202003,variant_a,1
971694729455,202004,variant_a,0
971694729455,202005,variant_a,1
971694729455,202006,variant_a,0
971694729455,202007,variant_a,1
971694729455,202008,variant_a,1
971694729455,202009,variant_a,0
971694729455,202010,variant_a,0
971694729455,202011,variant_a,1
971694729455,202012,variant_a,1
971305295781,202001,variant_a,1
971305295781,202002,variant_a,0
971305295781,202003,variant_a,1
971305295781,202004,variant_a,1
971305295781,202005,variant_a,1
971305295781,202006,variant_a,1
971305295781,202007,variant_a,1
971305295781,202008,variant_a,0
971305295781,202009,variant_a,1
971305295781,202010,variant_a,1
971305295781,202011,variant_a,1
971305295781,202012,variant_a,0
971409930521,202001,variant_a,1
971409930521,202002,variant_a,0
971409930521,202003,variant_a,1
971409930521,202004,variant_a,1
971409930521,202005,variant_a,0
971409930521,202006,variant_a,1
971409930521,202007,variant_a,0
971409930521,202008,variant_a,1
971409930521,202009,variant_a,1
971409930521,202010,variant_a,0
971409930521,202011,variant_a,0
971409930521,202012,variant_a,0
971504679500,202001,variant_a,1
971504679500,202002,variant_a,0
971504679500,202003,variant_a,1
971504679500,202004,variant_a,0
971504679500,202005,variant_a,0
971504679500,202006,variant_a,1
971504679500,202007,variant_a,0
971504679500,202008,variant_a,1
971504679500,202009,variant_a,1
971504679500,202010,variant_a,0
971504679500,202011,variant_a,0
971504679500,202012,variant_a,1
971655257033,202001,variant_a,1
971655257033,202002,variant_a,1
971655257033,202003,variant_a,1
971655257033,202004,variant_a,1
971655257033,202005,variant_a,1
971655257033,202006,variant_a,1
971655257033,202007,variant_a,0
971655257033,202008,variant_a,1
971655257033,202009,variant_a,0
971655257033,202010,variant_a,0
971655257033,202011,variant_a,1
971655257033,202012,variant_a,0
971014088201,202001,variant_a,1
971014088201,202002,variant_a,1
971014088201,202003,variant_a,1
971014088201,202004,variant_a,0
971014088201,202005,variant_a,1
971014088201,202006,variant_a,1
971014088201,202007,variant_a,1
971014088201,202008,variant_a,0
971014088201,202009,variant_a,1
971014088201,202010,variant_a,0
971014088201,202011,variant_a,1
971014088201,202012,variant_a,0
971635310201,202001,variant_a,0
971635310201,202002,variant_a,1
971635310201,202003,variant_a,0
971635310201,202004,variant_a,1
971635310201,202005,variant_a,1
971635310201,202006,variant_a,1
971635310201,202007,variant_a,0
971635310201,202008,variant_a,1
971635310201,202009,variant_a,1
971635310201,202010,variant_a,0
971635310201,202011,variant_a,1
971635310201,202012,variant_a,1
971308803788,202001,variant_a,0
971308803788,202002,variant_a,1
971308803788,202003,variant_a,1
971308803788,202004,variant_a,1
971308803788,202005,variant_a,1
971308803788,202006,variant_a,0
971308803788,202007,variant_a,1
971308803788,202008,variant_a,1
971308803788,202009,variant_a,1
971308803788,202010,variant_a,0
971308803788,202011,variant_a,0
971308803788,202012,variant_a,1
971728299540,202001,variant_a,0
971728299540,202002,variant_a,1
971728299540,202003,variant_a,0
971728299540,202004,variant_a,1
971728299540,202005,variant_a,0
971728299540,202006,variant_a,1
971728299540,202007,variant_a,1
971728299540,202008,variant_a,1
971728299540,202009,variant_a,0
971728299540,202010,variant_a,1
971728299540,202011,variant_a,1
971728299540,202012,variant_a,1
971985660417,202001,variant_a,0
971985660417,202002,variant_a,1
971985660417,202003,variant_a,0
971985660417,202004,variant_a,0
971985660417,202005,variant_a,1
971985660417,202006,variant_a,0
971985660417,202007,variant_a,1
971985660417,202008,variant_a,0
971985660417,202009,variant_a,1
971985660417,202010,variant_a,1
971985660417,202011,variant_a,1
971985660417,202012,variant_a,1
971442735069,202001,variant_a,0
971442735069,202002,variant_a,0
971442735069,202003,variant_a,0
971442735069,202004,variant_a,1
971442735069,202005,variant_a,0
971442735069,202006,variant_a,0
971442735069,202007,variant_a,1
971442735069,202008,variant_a,0
971442735069,202009,variant_a,1
971442735069,202010,variant_a,1
971442735069,202011,variant_a,1
971442735069,202012,variant_a,0
971256146955,202001,variant_a,0
971256146955,202002,variant_a,1
971256146955,202003,variant_a,0
971256146955,202004,variant_a,0
971256146955,202005,variant_a,1
971256146955,202006,variant_a,0
971256146955,202007,variant_a,0
971256146955,202008,variant_a,0
971256146955,202009,variant_a,1
971256146955,202010,variant_a,0
971256146955,202011,variant_a,1
971256146955,202012,variant_a,0
971734241234,202001,variant_a,1
971734241234,202002,variant_a,0
971734241234,202003,variant_a,0
971734241234,202004,variant_a,1
971734241234,202005,variant_a,1
971734241234,202006,variant_a,0
971734241234,202007,variant_a,0
971734241234,202008,variant_a,0
971734241234,202009,variant_a,1
971734241234,202010,variant_a,0
971734241234,202011,variant_a,1
971734241234,202012,variant_a,1
971946919614,202001,variant_a,0
971946919614,202002,variant_a,1
971946919614,202003,variant_a,0
971946919614,202004,variant_a,1
971946919614,202005,variant_a,0
971946919614,202006,variant_a,1
971946919614,202007,variant_a,1
971946919614,202008,variant_a,0
971946919614,202009,variant_a,1
971946919614,202010,variant_a,1
971946919614,202011,variant_a,0
971946919614,202012,variant_a,0
971996442898,202001,variant_a,1
971996442898,202002,variant_a,0
971996442898,202003,variant_a,0
971996442898,202004,variant_a,1
971996442898,202005,variant_a,1
971996442898,202006,variant_a,1
971996442898,202007,variant_a,0
971996442898,202008,variant_a,0
971996442898,202009,variant_a,1
971996442898,202010,variant_a,1
971996442898,202011,variant_a,1
971996442898,202012,variant_a,0
971156122649,202001,variant_a,0
971156122649,202002,variant_a,0
971156122649,202003,variant_a,0
971156122649,202004,variant_a,0
971156122649,202005,variant_a,1
971156122649,202006,variant_a,1
971156122649,202007,variant_a,1
971156122649,202008,variant_a,1
971156122649,202009,variant_a,1
971156122649,202010,variant_a,1
971156122649,202011,variant_a,1
971156122649,202012,variant_a,0
971565565549,202001,variant_a,1
971565565549,202002,variant_a,1
971565565549,202003,variant_a,1
971565565549,202004,variant_a,1
971565565549,202005,variant_a,0
971565565549,202006,variant_a,0
971565565549,202007,variant_a,0
971565565549,202008,variant_a,1
971565565549,202009,variant_a,0
971565565549,202010,variant_a,1
971565565549,202011,variant_a,1
971565565549,202012,variant_a,1
971246651551,202001,variant_a,1
971246651551,202002,variant_a,1
971246651551,202003,variant_a,1
971246651551,202004,variant_a,0
971246651551,202005,variant_a,1
971246651551,202006,variant_a,1
971246651551,202007,variant_a,1
971246651551,202008,variant_a,0
971246651551,202009,variant_a,1
971246651551,202010,variant_a,0
971246651551,202011,variant_a,1
971246651551,202012,variant_a,1
971288836183,202001,variant_a,1
971288836183,202002,variant_a,1
971288836183,202003,variant_a,0
971288836183,202004,variant_a,0
971288836183,202005,variant_a,1
971288836183,202006,variant_a,0
971288836183,202007,variant_a,0
971288836183,202008,variant_a,0
971288836183,202009,variant_a,1
971288836183,202010,variant_a,1
971288836183,202011,variant_a,0
971288836183,202012,variant_a,0
971186132560,202001,variant_a,1
971186132560,202002,variant_a,1
971186132560,202003,variant_a,0
971186132560,202004,variant_a,1
971186132560,202005,variant_a,1
971186132560,202006,variant_a,1
971186132560,202007,variant_a,1
971186132560,202008,variant_a,1
971186132560,202009,variant_a,1
971186132560,202010,variant_a,1
971186132560,202011,variant_a,1
971186132560,202012,variant_a,1
971060846420,202001,variant_a,1
971060846420,202002,variant_a,0
971060846420,202003,variant_a,1
971060846420,202004,variant_a,1
971060846420,202005,variant_a,0
971060846420,202006,variant_a,1
971060846420,202007,variant_a,1
971060846420,202008,variant_a,1
971060846420,202009,variant_a,1
971060846420,202010,variant_a,1
971060846420,202011,variant_a,1
971060846420,202012,variant_a,0
971657585257,202001,variant_a,0
971657585257,202002,variant_a,1
971657585257,202003,variant_a,0
971657585257,202004,variant_a,1
971657585257,202005,variant_a,0
971657585257,202006,variant_a,0
971657585257,202007,variant_a,0
971657585257,202008,variant_a,1
971657585257,202009,variant_a,1
971657585257,202010,variant_a,0
971657585257,202011,variant_a,1
971657585257,202012,variant_a,1
971862579612,202001,variant_a,0
971862579612,202002,variant_a,1
971862579612,202003,variant_a,0
971862579612,202004,variant_a,1
971862579612,202005,variant_a,1
971862579612,202006,variant_a,0
971862579612,202007,variant_a,0
971862579612,202008,variant_a,1
971862579612,202009,variant_a,0
971862579612,202010,variant_a,1
971862579612,202011,variant_a,1
971862579612,202012,variant_a,0
971277902240,202001,variant_a,0
971277902240,202002,variant_a,0
971277902240,202003,variant_a,1
971277902240,202004,variant_a,0
971277902240,202005,variant_a,0
971277902240,202006,variant_a,0
971277902240,202007,variant_a,1
971277902240,202008,variant_a,0
971277902240,202009,variant_a,0
971277902240,202010,variant_a,0
971277902240,202011,variant_a,1
971277902240,202012,variant_a,0
971559897089,202001,variant_a,1
971559897089,202002,variant_a,0
971559897089,202003,variant_a,1
971559897089,202004,variant_a,0
971559897089,202005,variant_a,0
971559897089,202006,variant_a,1
971559897089,202007,variant_a,0
971559897089,202008,variant_a,1
971559897089,202009,variant_a,1
971559897089,202010,variant_a,1
971559897089,202011,variant_a,1
971559897089,202012,variant_a,0
971737675109,202001,variant_a,1
971737675109,202002,variant_a,1
971737675109,202003,variant_a,1
971737675109,202004,variant_a,0
971737675109,202005,variant_a,1
971737675109,202006,variant_a,0
971737675109,202007,variant_a,0
971737675109,202008,variant_a,1
971737675109,202009,variant_a,1
971737675109,202010,variant_a,1
971737675109,202011,variant_a,1
971737675109,202012,variant_a,1
971607673519,202001,variant_a,0
971607673519,202002,variant_a,0
971607673519,202003,variant_a,1
971607673519,202004,variant_a,0
971607673519,202005,variant_a,1
971607673519,202006,variant_a,1
971607673519,202007,variant_a,1
971607673519,202008,variant_a,1
971607673519,202009,variant_a,1
971607673519,202010,variant_a,1
971607673519,202011,variant_a,1
971607673519,202012,variant_a,1
971243374537,202001,variant_a,0
971243374537,202002,variant_a,1
971243374537,202003,variant_a,1
971243374537,202004,variant_a,1
971243374537,202005,variant_a,1
971243374537,202006,variant_a,1
971243374537,202007,variant_a,0
971243374537,202008,variant_a,1
971243374537,202009,variant_a,1
971243374537,202010,variant_a,1
971243374537,202011,variant_a,1
971243374537,202012,variant_a,1
971593512345,202001,variant_a,1
971593512345,202002,variant_a,1
971593512345,202003,variant_a,0
971593512345,202004,variant_a,1
971593512345,202005,variant_a,1
971593512345,202006,variant_a,0
971593512345,202007,variant_a,1
971593512345,202008,variant_a,1
971593512345,202009,variant_a,1
971593512345,202010,variant_a,1
971593512345,202011,variant_a,1
971593512345,202012,variant_a,0
971765880685,202001,variant_a,0
971765880685,202002,variant_a,0
971765880685,202003,variant_a,1
971765880685,202004,variant_a,1
971765880685,202005,variant_a,1
971765880685,202006,variant_a,1
971765880685,202007,variant_a,0
971765880685,202008,variant_a,0
971765880685,202009,variant_a,0
971765880685,202010,variant_a,1
971765880685,202011,variant_a,1
971765880685,202012,variant_a,0
971381656845,202001,variant_a,1
971381656845,202002,variant_a,0
971381656845,202003,variant_a,0
971381656845,202004,variant_a,1
971381656845,202005,variant_a,1
971381656845,202006,variant_a,1
971381656845,202007,variant_a,0
971381656845,202008,variant_a,1
971381656845,202009,variant_a,0
971381656845,202010,variant_a,0
971381656845,202011,variant_a,1
971381656845,202012,variant_a,0
971037245866,202001,variant_a,1
971037245866,202002,variant_a,1
971037245866,202003,variant_a,1
971037245866,202004,variant_a,1
971037245866,202005,variant_a,1
971037245866,202006,variant_a,1
971037245866,202007,variant_a,0
971037245866,202008,variant_a,1
971037245866,202009,variant_a,1
971037245866,202010,variant_a,1
971037245866,202011,variant_a,0
971037245866,202012,variant_a,1
971560275462,202001,variant_a,1
971560275462,202002,variant_a,1
971560275462,202003,variant_a,1
971560275462,202004,variant_a,1
971560275462,202005,variant_a,1
971560275462,202006,variant_a,0
971560275462,202007,variant_a,1
971560275462,202008,variant_a,1
971560275462,202009,variant_a,1
971560275462,202010,variant_a,1
971560275462,202011,variant_a,1
971560275462,202012,variant_a,1
971727062365,202001,variant_a,1
971727062365,202002,variant_a,0
971727062365,202003,variant_a,1
971727062365,202004,variant_a,1
971727062365,202005,variant_a,1
971727062365,202006,variant_a,0
971727062365,202007,variant_a,1
971727062365,202008,variant_a,0
971727062365,202009,variant_a,1
971727062365,202010,variant_a,0
971727062365,202011,variant_a,0
971727062365,202012,variant_a,1
971201587578,202001,variant_a,1
971201587578,202002,variant_a,1
971201587578,202003,variant_a,0
971201587578,202004,variant_a,1
971201587578,202005,variant_a,0
971201587578,202006,variant_a,0
971201587578,202007,variant_a,1
971201587578,202008,variant_a,0
971201587578,202009,variant_a,0
971201587578,202010,variant_a,1
971201587578,202011,variant_a,1
971201587578,202012,variant_a,1
971431126091,202001,variant_a,1
971431126091,202002,variant_a,1
971431126091,202003,variant_a,0
971431126091,202004,variant_a,1
971431126091,202005,variant_a,0
971431126091,202006,variant_a,1
971431126091,202007,variant_a,1
971431126091,202008,variant_a,0
971431126091,202009,variant_a,1
971431126091,202010,variant_a,0
971431126091,202011,variant_a,1
971431126091,202012,variant_a,1
971901617219,202001,variant_a,0
971901617219,202002,variant_a,0
971901617219,202003,variant_a,0
971901617219,202004,variant_a,1
971901617219,202005,variant_a,1
971901617219,202006,variant_a,1
971901617219,202007,variant_a,0
971901617219,202008,variant_a,1
971901617219,202009,variant_a,0
971901617219,202010,variant_a,1
971901617219,202011,variant_a,0
971901617219,202012,variant_a,1
971308941773,202001,variant_a,1
971308941773,202002,variant_a,0
971308941773,202003,variant_a,0
971308941773,202004,variant_a,0
971308941773,202005,variant_a,0
971308941773,202006,variant_a,0
971308941773,202007,variant_a,1
971308941773,202008,variant_a,0
971308941773,202009,variant_a,1
971308941773,202010,variant_a,0
971308941773,202011,variant_a,0
971308941773,202012,variant_a,0
971084244215,202001,variant_a,1
971084244215,202002,variant_a,1
971084244215,202003,variant_a,1
971084244215,202004,variant_a,0
971084244215,202005,variant_a,1
971084244215,202006,variant_a,0
971084244215,202007,variant_a,1
971084244215,202008,variant_a,1
971084244215,202009,variant_a,0
971084244215,202010,variant_a,1
971084244215,202011,variant_a,1
971084244215,202012,variant_a,1
971674048272,202001,variant_a,0
971674048272,202002,variant_a,1
971674048272,202003,variant_a,0
971674048272,202004,variant_a,1
971674048272,202005,variant_a,0
971674048272,202006,variant_a,0
971674048272,202007,variant_a,1
971674048272,202008,variant_a,1
971674048272,202009,variant_a,1
971674048272,202010,variant_a,0
971674048272,202011,variant_a,1
971674048272,202012,variant_a,1
971517511478,202001,variant_a,1
971517511478,202002,variant_a,0
971517511478,202003,variant_a,1
971517511478,202004,variant_a,1
971517511478,202005,variant_a,0
971517511478,202006,variant_a,1
971517511478,202007,variant_a,1
971517511478,202008,variant_a,0
971517511478,202009,variant_a,0
971517511478,202010,variant_a,1
971517511478,202011,variant_a,1
971517511478,202012,variant_a,1
971478047485,202001,variant_a,1
971478047485,202002,variant_a,0
971478047485,202003,variant_a,0
971478047485,202004,variant_a,0
971478047485,202005,variant_a,0
971478047485,202006,variant_a,0
971478047485,202007,variant_a,0
971478047485,202008,variant_a,1
971478047485,202009,variant_a,0
971478047485,202010,variant_a,1
971478047485,202011,variant_a,0
971478047485,202012,variant_a,1
971260598497,202001,variant_a,0
971260598497,202002,variant_a,1
971260598497,202003,variant_a,1
971260598497,202004,variant_a,1
971260598497,202005,variant_a,0
971260598497,202006,variant_a,1
971260598497,202007,variant_a,1
971260598497,202008,variant_a,0
971260598497,202009,variant_a,1
971260598497,202010,variant_a,1
971260598497,202011,variant_a,0
971260598497,202012,variant_a,0
971643512147,202001,variant_a,1
971643512147,202002,variant_a,1
971643512147,202003,variant_a,1
971643512147,202004,variant_a,1
971643512147,202005,variant_a,1
971643512147,202006,variant_a,0
971643512147,202007,variant_a,1
971643512147,202008,variant_a,0
971643512147,202009,variant_a,0
971643512147,202010,variant_a,1
971643512147,202011,variant_a,0
971643512147,202012,variant_a,0
971515957814,202001,variant_a,1
971515957814,202002,variant_a,0
971515957814,202003,variant_a,1
971515957814,202004,variant_a,1
971515957814,202005,variant_a,0
971515957814,202006,variant_a,1
971515957814,202007,variant_a,0
971515957814,202008,variant_a,1
971515957814,202009,variant_a,0
971515957814,202010,variant_a,0
971515957814,202011,variant_a,1
971515957814,202012,variant_a,0
971394774112,202001,variant_a,1
971394774112,202002,variant_a,0
971394774112,202003,variant_a,1
971394774112,202004,variant_a,1
971394774112,202005,variant_a,1
971394774112,202006,variant_a,0
971394774112,202007,variant_a,1
971394774112,202008,variant_a,0
971394774112,202009,variant_a,1
971394774112,202010,variant_a,1
971394774112,202011,variant_a,0
971394774112,202012,variant_a,0
971425339365,202001,variant_a,1
971425339365,202002,variant_a,0
971425339365,202003,variant_a,0
971425339365,202004,variant_a,1
971425339365,202005,variant_a,0
971425339365,202006,variant_a,1
971425339365,202007,variant_a,1
971425339365,202008,variant_a,0
971425339365,202009,variant_a,1
971425339365,202010,variant_a,1
971425339365,202011,variant_a,1
971425339365,202012,variant_a,0
971393149561,202001,variant_a,1
971393149561,202002,variant_a,1
971393149561,202003,variant_a,1
971393149561,202004,variant_a,1
971393149561,202005,variant_a,0
971393149561,202006,variant_a,0
971393149561,202007,variant_a,1
971393149561,202008,variant_a,1
971393149561,202009,variant_a,0
971393149561,202010,variant_a,1
971393149561,202011,variant_a,1
971393149561,202012,variant_a,0
971252266242,202001,variant_a,1
971252266242,202002,variant_a,0
971252266242,202003,variant_a,0
971252266242,202004,variant_a,1
971252266242,202005,variant_a,0
971252266242,202006,variant_a,1
971252266242,202007,variant_a,1
971252266242,202008,variant_a,1
971252266242,202009,variant_a,1
971252266242,202010,variant_a,0
971252266242,202011,variant_a,1
971252266242,202012,variant_a,0
971536463020,202001,variant_a,0
971536463020,202002,variant_a,1
971536463020,202003,variant_a,0
971536463020,202004,variant_a,0
971536463020,202005,variant_a,0
971536463020,202006,variant_a,1
971536463020,202007,variant_a,0
971536463020,202008,variant_a,1
971536463020,202009,variant_a,0
971536463020,202010,variant_a,1
971536463020,202011,variant_a,1
971536463020,202012,variant_a,0
971977836606,202001,variant_a,0
971977836606,202002,variant_a,1
971977836606,202003,variant_a,1
971977836606,202004,variant_a,1
971977836606,202005,variant_a,0
971977836606,202006,variant_a,1
971977836606,202007,variant_a,1
971977836606,202008,variant_a,0
971977836606,202009,variant_a,1
971977836606,202010,variant_a,1
971977836606,202011,variant_a,0
971977836606,202012,variant_a,1
971155906506,202001,variant_a,0
971155906506,202002,variant_a,1
971155906506,202003,variant_a,0
971155906506,202004,variant_a,1
971155906506,202005,variant_a,1
971155906506,202006,variant_a,1
971155906506,202007,variant_a,1
971155906506,202008,variant_a,1
971155906506,202009,variant_a,1
971155906506,202010,variant_a,1
971155906506,202011,variant_a,0
971155906506,202012,variant_a,1
971820054403,202001,variant_a,1
971820054403,202002,variant_a,1
971820054403,202003,variant_a,1
971820054403,202004,variant_a,0
971820054403,202005,variant_a,1
971820054403,202006,variant_a,1
971820054403,202007,variant_a,0
971820054403,202008,variant_a,1
971820054403,202009,variant_a,1
971820054403,202010,variant_a,0
971820054403,202011,variant_a,1
971820054403,202012,variant_a,1
971145754328,202001,variant_a,1
971145754328,202002,variant_a,0
971145754328,202003,variant_a,1
971145754328,202004,variant_a,1
971145754328,202005,variant_a,0
971145754328,202006,variant_a,1
971145754328,202007,variant_a,1
971145754328,202008,variant_a,0
971145754328,202009,variant_a,0
971145754328,202010,variant_a,0
971145754328,202011,variant_a,0
971145754328,202012,variant_a,0
971838315361,202001,variant_a,1
971838315361,202002,variant_a,0
971838315361,202003,variant_a,1
971838315361,202004,variant_a,1
971838315361,202005,variant_a,1
971838315361,202006,variant_a,0
971838315361,202007,variant_a,1
971838315361,202008,variant_a,1
971838315361,202009,variant_a,0
971838315361,202010,variant_a,1
971838315361,202011,variant_a,1
971838315361,202012,variant_a,1
971987111281,202001,variant_a,1
971987111281,202002,variant_a,0
971987111281,202003,variant_a,1
971987111281,202004,variant_a,0
971987111281,202005,variant_a,1
971987111281,202006,variant_a,1
971987111281,202007,variant_a,1
971987111281,202008,variant_a,0
971987111281,202009,variant_a,0
971987111281,202010,variant_a,0
971987111281,202011,variant_a,1
971987111281,202012,variant_a,0
971521988194,202001,variant_a,1
971521988194,202002,variant_a,1
971521988194,202003,variant_a,1
971521988194,202004,variant_a,0
971521988194,202005,variant_a,1
971521988194,202006,variant_a,1
971521988194,202007,variant_a,0
971521988194,202008,variant_a,1
971521988194,202009,variant_a,1
971521988194,202010,variant_a,1
971521988194,202011,variant_a,1
971521988194,202012,variant_a,0
971616823532,202001,variant_a,0
971616823532,202002,variant_a,1
971616823532,202003,variant_a,0
971616823532,202004,variant_a,1
971616823532,202005,variant_a,1
971616823532,202006,variant_a,0
971616823532,202007,variant_a,1
971616823532,202008,variant_a,0
971616823532,202009,variant_a,1
971616823532,202010,variant_a,1
971616823532,202011,variant_a,0
971616823532,202012,variant_a,0
971727397241,202001,variant_a,0
971727397241,202002,variant_a,1
971727397241,202003,variant_a,0
971727397241,202004,variant_a,1
971727397241,202005,variant_a,1
971727397241,202006,variant_a,0
971727397241,202007,variant_a,1
971727397241,202008,variant_a,1
971727397241,202009,variant_a,0
971727397241,202010,variant_a,1
971727397241,202011,variant_a,0
971727397241,202012,variant_a,1
971042020602,202001,variant_a,1
971042020602,202002,variant_a,1
971042020602,202003,variant_a,0
971042020602,202004,variant_a,1
971042020602,202005,variant_a,0
971042020602,202006,variant_a,1
971042020602,202007,variant_a,0
971042020602,202008,variant_a,1
971042020602,202009,variant_a,0
971042020602,202010,variant_a,1
971042020602,202011,variant_a,1
971042020602,202012,variant_a,1
971537121595,202001,variant_a,1
971537121595,202002,variant_a,1
971537121595,202003,variant_a,1
971537121595,202004,variant_a,1
971537121595,202005,variant_a,1
971537121595,202006,variant_a,0
971537121595,202007,variant_a,0
971537121595,202008,variant_a,1
971537121595,202009,variant_a,0
971537121595,202010,variant_a,1
971537121595,202011,variant_a,0
971537121595,202012,variant_a,0
971694892490,202001,variant_a,1
971694892490,202002,variant_a,1
971694892490,202003,variant_a,1
971694892490,202004,variant_a,0
971694892490,202005,variant_a,1
971694892490,202006,variant_a,0
971694892490,202007,variant_a,1
971694892490,202008,variant_a,1
971694892490,202009,variant_a,1
971694892490,202010,variant_a,0
971694892490,202011,variant_a,0
971694892490,202012,variant_a,0
971630906518,202001,variant_a,1
971630906518,202002,variant_a,0
971630906518,202003,variant_a,0
971630906518,202004,variant_a,0
971630906518,202005,variant_a,0
971630906518,202006,variant_a,1
971630906518,202007,variant_a,1
971630906518,202008,variant_a,0
971630906518,202009,variant_a,1
971630906518,202010,variant_a,0
971630906518,202011,variant_a,0
971630906518,202012,variant_a,0
971537250962,202001,variant_a,1
971537250962,202002,variant_a,1
971537250962,202003,variant_a,0
971537250962,202004,variant_a,1
971537250962,202005,variant_a,1
971537250962,202006,variant_a,1
971537250962,202007,variant_a,0
971537250962,202008,variant_a,1
971537250962,202009,variant_a,1
971537250962,202010,variant_a,1
971537250962,202011,variant_a,0
971537250962,202012,variant_a,0
971754974931,202001,variant_a,1
971754974931,202002,variant_a,1
971754974931,202003,variant_a,1
971754974931,202004,variant_a,0
971754974931,202005,variant_a,1
971754974931,202006,variant_a,0
971754974931,202007,variant_a,1
971754974931,202008,variant_a,0
971754974931,202009,variant_a,1
971754974931,202010,variant_a,0
971754974931,202011,variant_a,1
971754974931,202012,variant_a,0
971872305532,202001,variant_a,1
971872305532,202002,variant_a,0
971872305532,202003,variant_a,1
971872305532,202004,variant_a,1
971872305532,202005,variant_a,1
971872305532,202006,variant_a,1
971872305532,202007,variant_a,1
971872305532,202008,variant_a,1
971872305532,202009,variant_a,0
971872305532,202010,variant_a,1
971872305532,202011,variant_a,1
971872305532,202012,variant_a,0
971242019353,202001,variant_a,1
971242019353,202002,variant_a,1
971242019353,202003,variant_a,1
971242019353,202004,variant_a,1
971242019353,202005,variant_a,1
971242019353,202006,variant_a,1
971242019353,202007,variant_a,1
971242019353,202008,variant_a,1
971242019353,202009,variant_a,1
971242019353,202010,variant_a,0
971242019353,202011,variant_a,0
971242019353,202012,variant_a,1
971878655888,202001,variant_a,1
971878655888,202002,variant_a,0
971878655888,202003,variant_a,0
971878655888,202004,variant_a,1
971878655888,202005,variant_a,0
971878655888,202006,variant_a,1
971878655888,202007,variant_a,1
971878655888,202008,variant_a,1
971878655888,202009,variant_a,1
971878655888,202010,variant_a,0
971878655888,202011,variant_a,1
971878655888,202012,variant_a,0
971861503525,202001,variant_a,0
971861503525,202002,variant_a,1
971861503525,202003,variant_a,1
971861503525,202004,variant_a,1
971861503525,202005,variant_a,1
971861503525,202006,variant_a,1
971861503525,202007,variant_a,1
971861503525,202008,variant_a,0
971861503525,202009,variant_a,1
971861503525,202010,variant_a,1
971861503525,202011,variant_a,1
971861503525,202012,variant_a,0
971624398284,202001,variant_a,0
971624398284,202002,variant_a,0
971624398284,202003,variant_a,0
971624398284,202004,variant_a,1
971624398284,202005,variant_a,1
971624398284,202006,variant_a,1
971624398284,202007,variant_a,0
971624398284,202008,variant_a,1
971624398284,202009,variant_a,1
971624398284,202010,variant_a,1
971624398284,202011,variant_a,1
971624398284,202012,variant_a,1
971631787878,202001,variant_a,1
971631787878,202002,variant_a,0
971631787878,202003,variant_a,1
971631787878,202004,variant_a,1
971631787878,202005,variant_a,1
971631787878,202006,variant_a,1
971631787878,202007,variant_a,0
971631787878,202008,variant_a,1
971631787878,202009,variant_a,1
971631787878,202010,variant_a,1
971631787878,202011,variant_a,1
971631787878,202012,variant_a,1
971368094356,202001,variant_a,1
971368094356,202002,variant_a,1
971368094356,202003,variant_a,1
971368094356,202004,variant_a,0
971368094356,202005,variant_a,1
971368094356,202006,variant_a,1
971368094356,202007,variant_a,1
971368094356,202008,variant_a,1
971368094356,202009,variant_a,0
971368094356,202010,variant_a,1
971368094356,202011,variant_a,1
971368094356,202012,variant_a,0
971631280640,202001,variant_a,1
971631280640,202002,variant_a,1
971631280640,202003,variant_a,1
971631280640,202004,variant_a,1
971631280640,202005,variant_a,0
971631280640,202006,variant_a,0
971631280640,202007,variant_a,0
971631280640,202008,variant_a,1
971631280640,202009,variant_a,0
971631280640,202010,variant_a,0
971631280640,202011,variant_a,1
971631280640,202012,variant_a,1
971079076988,202001,variant_a,1
971079076988,202002,variant_a,1
971079076988,202003,variant_a,0
971079076988,202004,variant_a,0
971079076988,202005,variant_a,1
971079076988,202006,variant_a,0
971079076988,202007,variant_a,1
971079076988,202008,variant_a,1
971079076988,202009,variant_a,1
971079076988,202010,variant_a,1
971079076988,202011,variant_a,1
971079076988,202012,variant_a,1
971087130970,202001,variant_a,0
971087130970,202002,variant_a,0
971087130970,202003,variant_a,1
971087130970,202004,variant_a,1
